locality_name,city,zone,metro_status,nearest_metro_station,tech_park_proximity,nearest_tech_park,tech_park_km_approx,nearest_metro_line,nearest_metro_km,metro_access_sample,metro_access_verified,metro_flag_agrees,nearest_metro_station_today,nearest_metro_km_today,tech_park_band,it_park_count_5km,nearest_rail_station,rail_station_km,airport_km,school_count_2km,hospital_count_2km,retail_count_2km,latitude,longitude,distance_to_cbd_km,geo_district,geo_state,n_listings_2022,first_posted_on,last_posted_on,geocode_confidence,geocode_match_name,geocode_feature_type,geocode_query,reference_year,metro_status_asof
"Srishti Solitaire, Bhandup Industrial Estate",Mumbai,east,none,Saki Naka,yes,Wagle Estate Thane,4.75,blue,7.8,no,no,TRUE,Aarey JVLR,6.02,3-6km,3,Nahur,1.55,10.64,33,48,7,19.1594258,72.9327693,26.58,S Ward,Maharashtra,1,7/6/2022,7/6/2022,low,Dharamraj Industrial Estate,landuse/industrial,Bhandup Industrial Estate,2022,4/13/2022
"Stellar Tower, Lokhandwala Complex",Mumbai,west,operational,Versova,yes,Nirlon Knowledge Park,3.29,blue,1.47,yes,yes,TRUE,Lower Oshiwara,0.79,3-6km,7,Jogeshwari (Harbour Line),2.62,7.13,28,67,21,19.1430985,72.8246055,22.75,K/W Ward,Maharashtra,1,5/23/2022,5/23/2022,high,Lokhandwala Complex,place/neighbourhood,Lokhandwala Complex,2022,4/13/2022
"Sufalam CHS, Chembur East",Mumbai,east,under_construction,Jagruti Nagar,yes,Bandra Kurla Complex,2.1,blue,2.87,yes,no,FALSE,Chembur,2.19,0-3km,9,Lokmanya Tilak Terminus,0.8,3.05,20,52,14,19.0723442,72.8849513,15.74,L Ward,Maharashtra,1,5/31/2022,5/31/2022,low,Dakshata CHS Ltd,building/yes,Sufalam CHS Chembur East,2022,4/13/2022
"Sugee Sadan, Dadar West",Mumbai,south,under_construction,Asalpha,yes,Lower Parel Business District,2.47,blue,10.03,yes,no,FALSE,Dadar,0.11,0-3km,6,Dadar,0.71,7.81,71,75,9,19.0238887,72.8382236,9.47,G/N Ward,Maharashtra,1,6/30/2022,6/30/2022,high,Dadar West,place/suburb,Dadar West,2022,4/13/2022
"Sumit Greendale, Chikhal Dongari",Mumbai,north,none,Kandarpada,no,Mindspace Malad,31.85,yellow,24.07,no,no,TRUE,Kashigaon,22.77,6km+,0,Virar,1.9,42.51,3,19,6,19.4676701,72.7992421,58.93,Virar West,Maharashtra,1,7/2/2022,7/2/2022,low,SUMIT GREENDALE,landuse/residential,Sumit Greendale,2022,4/13/2022
sunanda circal,Mumbai,east,none,Ghatkopar L1,no,Mindspace Airoli,6.22,blue,17.6,no,no,TRUE,Sector-34,9.02,6km+,0,Nilaje,2.09,21.88,2,3,0,19.1522686,73.0605589,33.52,Shill Phata,Maharashtra,1,6/28/2022,6/28/2022,medium,Sunanda Circle,landuse/residential,sunanda circal,2022,4/13/2022
"Sundar Nagar, Kalina",Mumbai,south,under_construction,Marol Naka L1,yes,Bandra Kurla Complex,0.99,blue,3.99,yes,no,FALSE,Bandra Colony,1.59,0-3km,12,Kurla,2.05,1.6,18,32,5,19.0757324,72.8631867,15.5,H/E Ward,Maharashtra,3,6/4/2022,7/9/2022,high,Sundar Nagar,place/neighbourhood,Sundar Nagar Kalina,2022,4/13/2022
"Sundew CHS, Chandivali",Mumbai,east,operational,Saki Naka,yes,Hiranandani Business Park Powai,1.44,blue,0.93,yes,yes,TRUE,Saki Naka,0.93,0-3km,19,Ghatkopar,2.98,3.94,14,36,13,19.1091482,72.8945793,19.94,L Ward,Maharashtra,1,7/6/2022,7/6/2022,high,Chandivali,place/suburb,Sundew CHS Chandivali,2022,4/13/2022
"Sunflower Apartment, Bandra West",Mumbai,south,under_construction,Western Express Highway,yes,Bandra Kurla Complex,3.85,blue,6.96,yes,no,FALSE,Bandra Colony,2.39,3-6km,6,Bandra,1.11,4.93,43,54,7,19.0583358,72.8302669,13.3,Mumbai,Maharashtra,1,6/23/2022,6/23/2022,high,Bandra West,place/suburb,Bandra West,2022,4/13/2022
"Sunglow, Chandivali",Mumbai,east,operational,Saki Naka,yes,Hiranandani Business Park Powai,1.44,blue,0.93,yes,yes,TRUE,Saki Naka,0.93,0-3km,19,Ghatkopar,2.98,3.94,14,36,13,19.1091482,72.8945793,19.94,L Ward,Maharashtra,1,6/12/2022,6/12/2022,high,Chandivali,place/suburb,Chandivali,2022,4/13/2022
"Sunteck City Avenue 1, Goregaon West",Mumbai,north,operational,Aarey,yes,Nirlon Knowledge Park,1.59,red,1.96,yes,yes,TRUE,Bangur Nagar,0.67,0-3km,6,Goregaon,0.89,8.45,17,42,8,19.1633281,72.8411995,24.97,P/S Ward,Maharashtra,2,5/14/2022,7/6/2022,high,Goregaon West,place/suburb,Goregaon West,2022,4/13/2022
"Supreme Divine Light CHS, Chakala",Mumbai,east,operational,Western Express Highway,yes,SEEPZ Andheri East,0.8,blue,0.57,yes,yes,TRUE,Western Express Highway,0.57,0-3km,16,Andheri,1.69,2.8,29,68,3,19.1152873,72.8618085,19.82,K/E Ward,Maharashtra,1,5/26/2022,5/26/2022,high,Chakala,place/neighbourhood,Chakala,2022,4/13/2022
Suram Park Society,Mumbai,north,none,Kandarpada,no,Mindspace Malad,31.01,yellow,23.09,no,no,TRUE,Kashigaon,21.53,6km+,0,Virar,0.92,41.62,3,29,6,19.4619183,72.8170739,58.2,Virar East,Maharashtra,1,5/18/2022,5/18/2022,low,Suram Park Society Parshwanath Building,building/yes,Suram Park Society,2022,4/13/2022
"Suryodaya CHS, Prabhadevi",Mumbai,south,under_construction,Asalpha,yes,Lower Parel Business District,1.35,blue,11.48,yes,no,FALSE,Siddhivinayak Temple,0.33,0-3km,4,Prabhadevi,1.17,9.14,47,48,5,19.0148811,72.8279556,8.5,G/S Ward,Maharashtra,1,6/8/2022,6/8/2022,high,Prabhadevi,place/suburb,Prabhadevi,2022,4/13/2022
"Swastik Pride, Chembur East",Mumbai,south,under_construction,Ghatkopar L1,yes,Bandra Kurla Complex,4.56,blue,5.74,yes,no,FALSE,Shivaji Chowk (Chembur),1.79,3-6km,4,Bharat Petroleum,0.17,6.83,12,27,7,19.0366683,72.8947992,12.55,M/E Ward,Maharashtra,1,5/26/2022,5/26/2022,low,Brainwonders Chembur,healthcare/counselling,Chembur East,2022,4/13/2022
"Swayam Apartment, Poonam Gardens",Mumbai,north,none,Kandarpada,no,Mindspace Malad,12.25,yellow,4.14,no,no,TRUE,Kashigaon,3.58,6km+,0,Mira Road,1.46,22.69,9,56,5,19.293845,72.8507199,39.51,Bhayander West,Maharashtra,1,5/31/2022,5/31/2022,low,"Swayam Apartments, Panchratna Complex",building/yes,Swayam Apartment,2022,4/13/2022
"Takshila CHS, Andheri East",Mumbai,west,operational,Western Express Highway,yes,SEEPZ Andheri East,0,blue,0.23,yes,yes,TRUE,Gundavali,0.18,0-3km,15,Andheri,0.92,3,36,92,5,19.1158835,72.854202,19.79,K/E Ward,Maharashtra,1,6/23/2022,6/23/2022,high,Andheri East,place/suburb,Andheri East,2022,4/13/2022
Taloja Phase 2,Mumbai,east,none,Ghatkopar L1,no,Millennium Business Park Mahape,11.86,blue,23.58,no,no,TRUE,Panchanand,9.89,6km+,0,Nilaje,4.09,27.98,1,1,0,19.1594601,73.1189255,38.6,Palava Phase 2,Maharashtra,1,6/4/2022,6/4/2022,medium,Lodha Crown Taloja,landuse/residential,Taloja Phase 2,2022,4/13/2022
"TATA Falcon Crest, Parel",Mumbai,south,under_construction,Ghatkopar L1,yes,Lower Parel Business District,1.42,blue,11.1,yes,no,FALSE,Siddhivinayak Temple,1.47,0-3km,3,Parel,0.52,9.34,64,73,5,19.0084268,72.842505,7.78,F/S Ward,Maharashtra,1,5/24/2022,5/24/2022,high,Parel,place/suburb,Parel,2022,4/13/2022
"TATA Housing Merwanjee Cama Park, Andheri West",Mumbai,west,operational,Azad Nagar,yes,SEEPZ Andheri East,2.13,blue,1.14,yes,yes,TRUE,Azad Nagar,1.14,0-3km,13,Andheri,1.34,4.28,33,91,15,19.1172495,72.833968,19.84,K/W Ward,Maharashtra,1,6/30/2022,6/30/2022,high,Andheri West,place/suburb,Andheri West,2022,4/13/2022
Tata Nagar,Mumbai,east,under_construction,Ghatkopar L1,yes,Godrej One Vikhroli,5.88,blue,3.98,yes,no,FALSE,Deonar,0.9,3-6km,4,Govandi,0.58,7.29,38,44,19,19.0526286,72.9197627,15.46,M/E Ward,Maharashtra,1,7/1/2022,7/1/2022,high,Tata Nagar,place/neighbourhood,Tata Nagar,2022,4/13/2022
"Techno Park I, Kandivali East",Mumbai,north,operational,Poisar,yes,Mindspace Malad,3.26,red,0.19,yes,yes,TRUE,Poisar,0.19,3-6km,1,Kandivali,1.15,12.79,14,67,10,19.2051958,72.8626165,29.76,R/S Ward,Maharashtra,1,6/23/2022,6/23/2022,high,Kandivali East,place/suburb,Kandivali East,2022,4/13/2022
Thakur Complex,Mumbai,north,operational,Magathane,yes,Mindspace Malad,3.88,red,0.67,yes,yes,TRUE,Magathane,0.67,3-6km,0,Kandivali,1.54,13.47,6,59,12,19.2112442,72.8643107,30.45,R/S Ward,Maharashtra,2,6/3/2022,6/4/2022,medium,Thakur Complex,landuse/residential,Thakur Complex,2022,4/13/2022
"Thakur Jewel, Thakur Village, Kandivali East",Mumbai,north,operational,Magathane,yes,Mindspace Malad,4.63,red,1.24,yes,yes,TRUE,Magathane,1.24,3-6km,0,Kandivali,2.62,13.36,5,24,7,19.2097189,72.8759248,30.42,R/S Ward,Maharashtra,1,5/18/2022,5/18/2022,high,Thakur Village,place/suburb,Thakur Village,2022,4/13/2022
"Thakur Village, Kandivali East",Mumbai,north,operational,Poisar,yes,Mindspace Malad,3.26,red,0.19,yes,yes,TRUE,Poisar,0.19,3-6km,1,Kandivali,1.15,12.79,14,67,10,19.2051958,72.8626165,29.76,R/S Ward,Maharashtra,1,5/17/2022,5/17/2022,high,Kandivali East,place/suburb,Kandivali East,2022,4/13/2022
Thane-Kalyan-Dombivli,Mumbai,east,none,Dahisar (East) [Line 7],no,Mindspace Airoli,16.58,yellow,28.37,no,no,TRUE,Azad Nagar Bus Stop,16.34,6km+,1,Kalyan Junction,0.75,33.21,4,70,1,19.2396742,73.1366482,46.06,Kalyan-Dombivli,Maharashtra,3,5/23/2022,5/31/2022,low,Kalyan,place/borough,Thane-Kalyan-Dombivli,2022,4/13/2022
"The Primordial House, Kemps Corner",Mumbai,south,under_construction,Ghatkopar L1,yes,Nariman Point CBD,4.44,blue,17.32,yes,no,FALSE,Grant Road,1.18,3-6km,1,Grant Road,0.94,15.24,50,61,5,18.9637535,72.8068617,4.09,D Ward,Maharashtra,1,6/16/2022,6/16/2022,high,Kemps Corner,place/locality,Kemps Corner,2022,4/13/2022
"The Windsor, Kandivali East",Mumbai,north,operational,Poisar,yes,Mindspace Malad,3.26,red,0.19,yes,yes,TRUE,Poisar,0.19,3-6km,1,Kandivali,1.15,12.79,14,67,10,19.2051958,72.8626165,29.76,R/S Ward,Maharashtra,1,7/7/2022,7/7/2022,high,Kandivali East,place/suburb,Kandivali East,2022,4/13/2022
Tilak Nagar - Harbour Line,Mumbai,south,under_construction,Ghatkopar L1,yes,Bandra Kurla Complex,3.21,blue,7.06,yes,no,FALSE,Dharavi,1.79,3-6km,6,Guru Tegh Bahadur Nagar,0.04,5.77,46,45,5,19.0383119,72.8645817,11.48,F/N Ward,Maharashtra,2,7/2/2022,7/6/2022,low,Harbour Line,railway/platform,Tilak Nagar - Harbour Line,2022,4/13/2022
"Trans Residency, Andheri East",Mumbai,west,operational,Western Express Highway,yes,SEEPZ Andheri East,0,blue,0.23,yes,yes,TRUE,Gundavali,0.18,0-3km,15,Andheri,0.92,3,36,92,5,19.1158835,72.854202,19.79,K/E Ward,Maharashtra,2,6/14/2022,7/6/2022,high,Andheri East,place/suburb,Andheri East,2022,4/13/2022
"Transcon Triumph, Lokhandwala Complex",Mumbai,west,operational,Versova,yes,Nirlon Knowledge Park,3.29,blue,1.47,yes,yes,TRUE,Lower Oshiwara,0.79,3-6km,7,Jogeshwari (Harbour Line),2.62,7.13,28,67,21,19.1430985,72.8246055,22.75,K/W Ward,Maharashtra,2,6/20/2022,7/9/2022,high,Lokhandwala Complex,place/neighbourhood,Lokhandwala Complex,2022,4/13/2022
"Tridhaatu Bhaveshwar Vilas, Central Avenue Road",Mumbai,south,none,Ghatkopar L1,no,Bandra Kurla Complex,8.64,blue,9.1,no,no,TRUE,Deonar,4.42,6km+,0,Mysore Colony,3.55,10.94,0,0,0,19.0051071,72.9152702,11.18,M/E Ward,Maharashtra,1,5/31/2022,5/31/2022,low,Central Avenue New Mandala Road,highway/tertiary,Central Avenue Road,2022,4/13/2022
"Trump Tower, Worli",Mumbai,south,under_construction,Western Express Highway,yes,Lower Parel Business District,1.63,blue,12.27,yes,no,FALSE,Worli,0.38,0-3km,4,Prabhadevi,1.95,9.92,31,22,6,19.0117388,72.8178706,8.32,G/S Ward,Maharashtra,3,6/23/2022,7/7/2022,high,Worli,place/suburb,Worli,2022,4/13/2022
"Tulip at Runwal Forests, Kanjurmarg West",Mumbai,east,none,Jagruti Nagar,yes,Godrej One Vikhroli,3.04,blue,5.14,no,no,TRUE,Aarey JVLR,4.52,3-6km,6,Kanjur Marg,0.39,8.22,42,45,13,19.1321171,72.9273332,23.57,S Ward,Maharashtra,1,6/27/2022,6/27/2022,medium,Dockyard kanjurmarg St,highway/bus_stop,Kanjurmarg West,2022,4/13/2022
"Unicorn Global Arena, Naigaon East",Mumbai,north,none,Anand Nagar,no,Mindspace Malad,20.49,yellow,12.27,no,no,TRUE,Kashigaon,10.19,6km+,0,Juichandra,1.48,30.83,1,1,0,19.3673834,72.8603139,47.73,Sukalapada,Maharashtra,1,6/23/2022,6/23/2022,low,Naigaon East Vasai Link Road,highway/tertiary,Naigaon East,2022,4/13/2022
Union Park,Mumbai,west,none,Western Express Highway,yes,Bandra Kurla Complex,4.37,blue,5.93,no,no,TRUE,Santacruz,2.52,3-6km,5,Khar Road,1.69,4.52,33,43,7,19.0718905,72.8244456,14.84,H/W Ward,Maharashtra,2,5/16/2022,5/23/2022,high,Union Park,place/neighbourhood,Union Park,2022,4/13/2022
"Universal Neo Galaxy, Bhuleshwar",Mumbai,south,under_construction,Ghatkopar L1,yes,Nariman Point CBD,2.99,blue,17.04,yes,no,FALSE,Girgaon,0.58,0-3km,0,Marine Lines,0.97,15.62,48,68,6,18.9537706,72.8274755,1.86,C Ward,Maharashtra,1,6/4/2022,6/4/2022,high,Bhuleshwar,place/suburb,Bhuleshwar,2022,4/13/2022
"Usha Nagar Society, Bhandup West",Mumbai,east,none,Saki Naka,yes,Godrej One Vikhroli,4.64,blue,6.78,no,no,TRUE,Aarey JVLR,5.5,3-6km,6,Bhandup,0.55,9.73,20,42,4,19.1462636,72.9339461,25.29,S Ward,Maharashtra,1,5/31/2022,5/31/2022,high,Bhandup West,place/suburb,Bhandup West,2022,4/13/2022
"Utkarsh CHS, Prabhadevi",Mumbai,south,under_construction,Asalpha,yes,Lower Parel Business District,1.35,blue,11.48,yes,no,FALSE,Siddhivinayak Temple,0.33,0-3km,4,Prabhadevi,1.17,9.14,47,48,5,19.0148811,72.8279556,8.5,G/S Ward,Maharashtra,1,7/4/2022,7/4/2022,high,Prabhadevi,place/suburb,Prabhadevi,2022,4/13/2022
"Uttam Society, Chembur",Mumbai,south,under_construction,Ghatkopar L1,yes,Bandra Kurla Complex,3.65,blue,4.52,yes,no,FALSE,Chembur,0.67,3-6km,5,Fertilizer Township,0.49,5.7,28,75,9,19.0482121,72.8941022,13.64,M/W Ward,Maharashtra,1,4/29/2022,4/29/2022,high,"Navjivan Society, Chembur",place/neighbourhood,Uttam Society Chembur,2022,4/13/2022
"Vaibhav Apartments, Dadar West",Mumbai,south,under_construction,Asalpha,yes,Lower Parel Business District,2.47,blue,10.03,yes,no,FALSE,Dadar,0.11,0-3km,6,Dadar,0.71,7.81,71,75,9,19.0238887,72.8382236,9.47,G/N Ward,Maharashtra,1,6/23/2022,6/23/2022,high,Dadar West,place/suburb,Dadar West,2022,4/13/2022
"Valentine Apartments, Gokuldham",Mumbai,north,operational,Aarey,yes,Nirlon Knowledge Park,2.56,red,1.01,yes,yes,TRUE,Aarey,1.01,0-3km,3,Goregaon,2.1,9.32,13,51,5,19.1738527,72.8670935,26.35,P/S Ward,Maharashtra,1,7/9/2022,7/9/2022,high,Gokuldham,place/neighbourhood,Gokuldham,2022,4/13/2022
"vanamali chs ghatla, Ghatla",Mumbai,east,under_construction,Ghatkopar L1,yes,Bandra Kurla Complex,4.34,blue,3.81,yes,no,FALSE,Diamond Garden,0.25,3-6km,5,VNP & RC Marg Junction,1.02,6.01,42,85,17,19.0526325,72.9040237,14.57,M/W Ward,Maharashtra,1,5/31/2022,5/31/2022,high,Ghatla Village,place/neighbourhood,Ghatla,2022,4/13/2022
"Vasant Marvel, Magathane",Mumbai,north,operational,Magathane,yes,Mindspace Malad,4.53,red,0,yes,yes,TRUE,Magathane,0,3-6km,0,Borivali,1.69,14.09,6,65,15,19.2167968,72.8668012,31.09,R/C Ward,Maharashtra,1,5/14/2022,5/14/2022,medium,Magathane,railway/station,Magathane,2022,4/13/2022
"Vasant Oscar, Mulund West",Mumbai,east,none,Aarey,yes,Wagle Estate Thane,2.95,red,9.71,no,no,TRUE,Azad Nagar Bus Stop,8.29,0-3km,5,Mulund,0.58,12.99,43,86,17,19.1719717,72.9511956,28.64,T Ward,Maharashtra,1,6/4/2022,6/4/2022,high,Mulund West,place/suburb,Mulund West,2022,4/13/2022
"Vasant Sagar, Thakur Village, Kandivali East",Mumbai,north,operational,Magathane,yes,Mindspace Malad,4.63,red,1.24,yes,yes,TRUE,Magathane,1.24,3-6km,0,Kandivali,2.62,13.36,5,24,7,19.2097189,72.8759248,30.42,R/S Ward,Maharashtra,1,5/27/2022,5/27/2022,high,Thakur Village,place/suburb,Thakur Village,2022,4/13/2022
"Veena Signature, Borivali West",Mumbai,north,operational,Borivali (West),yes,Mindspace Malad,5.27,yellow,0,yes,yes,TRUE,Borivali (West),0,3-6km,0,Borivali,1.75,15.87,20,80,14,19.2313925,72.8408607,32.54,R/C Ward,Maharashtra,1,6/20/2022,6/20/2022,medium,Borivali (West),railway/station,Borivali West,2022,4/13/2022
"Velentine Tower, Goregaon East",Mumbai,north,operational,Aarey,yes,Nirlon Knowledge Park,1.62,red,0.37,yes,yes,TRUE,Aarey,0.37,0-3km,5,Goregaon,0.77,8.83,14,72,6,19.1692623,72.8552548,25.71,P/S Ward,Maharashtra,1,7/6/2022,7/6/2022,high,Goregaon East,place/suburb,Goregaon East,2022,4/13/2022
"Vertical Bliss, Bandra West",Mumbai,south,under_construction,Western Express Highway,yes,Bandra Kurla Complex,3.85,blue,6.96,yes,no,FALSE,Bandra Colony,2.39,3-6km,6,Bandra,1.11,4.93,43,54,7,19.0583358,72.8302669,13.3,Mumbai,Maharashtra,1,6/25/2022,6/25/2022,high,Bandra West,place/suburb,Bandra West,2022,4/13/2022
"Vijaya Heritage, Chembur",Mumbai,east,under_construction,Ghatkopar L1,yes,Bandra Kurla Complex,3.65,blue,3.7,yes,no,FALSE,Diamond Garden,0.53,3-6km,5,VNP & RC Marg Junction,0.46,5.39,32,81,13,19.054818,72.8979713,14.48,M/W Ward,Maharashtra,1,6/7/2022,6/7/2022,high,Chembur,place/suburb,Chembur,2022,4/13/2022
"Vikas Finalay Apartments, Parel",Mumbai,south,under_construction,Ghatkopar L1,yes,Lower Parel Business District,1.42,blue,11.1,yes,no,FALSE,Siddhivinayak Temple,1.47,0-3km,3,Parel,0.52,9.34,64,73,5,19.0084268,72.842505,7.78,F/S Ward,Maharashtra,1,6/30/2022,6/30/2022,high,Parel,place/suburb,Parel,2022,4/13/2022
Vikhroli,Mumbai,east,none,Jagruti Nagar,yes,Godrej One Vikhroli,1.13,blue,3.5,no,no,TRUE,Jagruti Nagar,3.5,0-3km,11,Vikhroli,0.42,7.13,19,26,20,19.114541,72.9257184,21.73,S Ward,Maharashtra,1,7/9/2022,7/9/2022,high,Vikhroli West,place/suburb,Vikhroli,2022,4/13/2022
Vikhroli West,Mumbai,east,none,Jagruti Nagar,yes,Godrej One Vikhroli,1.13,blue,3.5,no,no,TRUE,Jagruti Nagar,3.5,0-3km,11,Vikhroli,0.42,7.13,19,26,20,19.114541,72.9257184,21.73,S Ward,Maharashtra,1,5/31/2022,5/31/2022,high,Vikhroli West,place/suburb,Vikhroli West,2022,4/13/2022
Vile Parle,Mumbai,west,operational,Andheri L1,yes,SEEPZ Andheri East,1.98,blue,2.06,yes,yes,TRUE,CSMI Airport Domestic T1,1.78,0-3km,14,Vile Parle,0.59,2.83,35,90,9,19.103908,72.840301,18.37,K/W Ward,Maharashtra,1,4/29/2022,4/29/2022,high,Vile Parle West,place/suburb,Vile Parle,2022,4/13/2022
Vile Parle East,Mumbai,west,operational,Western Express Highway,yes,SEEPZ Andheri East,1.94,blue,2.05,yes,yes,TRUE,CSMI Airport Domestic T1,1.05,0-3km,16,Vile Parle,0.22,2.09,30,78,7,19.1002241,72.8461146,17.98,K/E Ward,Maharashtra,2,6/4/2022,6/15/2022,medium,Vile Parle Station (E),highway/bus_stop,Vile Parle East,2022,4/13/2022
Vile Parle West,Mumbai,west,operational,Andheri L1,yes,SEEPZ Andheri East,1.98,blue,2.06,yes,yes,TRUE,CSMI Airport Domestic T1,1.78,0-3km,14,Vile Parle,0.59,2.83,35,90,9,19.103908,72.840301,18.37,K/W Ward,Maharashtra,3,6/4/2022,6/15/2022,high,Vile Parle West,place/suburb,Vile Parle West,2022,4/13/2022
"Vintage Pearl Apartment, Bandra West",Mumbai,south,under_construction,Western Express Highway,yes,Bandra Kurla Complex,3.85,blue,6.96,yes,no,FALSE,Bandra Colony,2.39,3-6km,6,Bandra,1.11,4.93,43,54,7,19.0583358,72.8302669,13.3,Mumbai,Maharashtra,1,6/14/2022,6/14/2022,high,Bandra West,place/suburb,Bandra West,2022,4/13/2022
"Violette Valley, Bandra West",Mumbai,south,under_construction,Western Express Highway,yes,Bandra Kurla Complex,3.85,blue,6.96,yes,no,FALSE,Bandra Colony,2.39,3-6km,6,Bandra,1.11,4.93,43,54,7,19.0583358,72.8302669,13.3,Mumbai,Maharashtra,1,7/7/2022,7/7/2022,high,Bandra West,place/suburb,Bandra West,2022,4/13/2022
Virar,Mumbai,north,none,Kandarpada,no,Mindspace Malad,29.71,yellow,21.85,no,no,TRUE,Kashigaon,20.43,6km+,0,Virar,0.61,40.35,3,40,3,19.4497996,72.8120613,56.87,Vasai-Virar,Maharashtra,1,6/28/2022,6/28/2022,low,Virar,place/borough,Virar,2022,4/13/2022
Virar West,Mumbai,north,none,Kandarpada,no,Mindspace Malad,30.18,yellow,22.37,no,no,TRUE,Kashigaon,21.04,6km+,0,Virar,0.67,40.83,3,37,6,19.4533576,72.8057966,57.3,Vasai-Virar,Maharashtra,1,5/31/2022,5/31/2022,low,Virar West,place/suburb,Virar West,2022,4/13/2022
"Vishnu Shivam Tower, Thakur Village, Kandivali East",Mumbai,north,operational,Magathane,yes,Mindspace Malad,4.63,red,1.24,yes,yes,TRUE,Magathane,1.24,3-6km,0,Kandivali,2.62,13.36,5,24,7,19.2097189,72.8759248,30.42,R/S Ward,Maharashtra,2,6/30/2022,7/7/2022,high,Thakur Village,place/suburb,Thakur Village,2022,4/13/2022
Wadala,Mumbai,south,none,Ghatkopar L1,yes,Bandra Kurla Complex,4.6,blue,7.46,no,no,TRUE,Dharavi,3.49,3-6km,4,Bhakti Park,0.29,7.16,16,16,0,19.0269192,72.8759337,10.69,F/N Ward,Maharashtra,1,5/10/2022,5/10/2022,high,Wadala,place/suburb,Wadala,2022,4/13/2022
"Wadhwa Atmoshphere, Mulund West",Mumbai,east,none,Aarey,yes,Wagle Estate Thane,2.95,red,9.71,no,no,TRUE,Azad Nagar Bus Stop,8.29,0-3km,5,Mulund,0.58,12.99,43,86,17,19.1719717,72.9511956,28.64,T Ward,Maharashtra,1,7/6/2022,7/6/2022,high,Mulund West,place/suburb,Mulund West,2022,4/13/2022
"Wadhwa Atmosphere, Mulund West",Mumbai,east,none,Aarey,yes,Wagle Estate Thane,2.95,red,9.71,no,no,TRUE,Azad Nagar Bus Stop,8.29,0-3km,5,Mulund,0.58,12.99,43,86,17,19.1719717,72.9511956,28.64,T Ward,Maharashtra,1,6/25/2022,6/25/2022,high,Mulund West,place/suburb,Mulund West,2022,4/13/2022
Walkeshwar,Mumbai,south,under_construction,Ghatkopar L1,yes,Nariman Point CBD,3.5,blue,18.52,yes,no,FALSE,Grant Road,1.91,3-6km,0,Charni Road,1.51,16.52,26,44,2,18.9524203,72.8038935,3.64,D Ward,Maharashtra,1,6/30/2022,6/30/2022,high,Walkeshwar,place/locality,Walkeshwar,2022,4/13/2022
Waterfield Road,Mumbai,south,under_construction,Western Express Highway,yes,Bandra Kurla Complex,3.28,blue,6.2,yes,no,FALSE,Bandra Colony,1.68,3-6km,7,Bandra Terminus,0.71,4.15,47,65,9,19.0640655,72.8346916,13.93,H/W Ward,Maharashtra,2,5/23/2022,7/9/2022,low,RK Patkar Marg (Waterfield Road),highway/tertiary,Waterfield Road,2022,4/13/2022
"White Lily Apartment, Bhandup East",Mumbai,east,none,Jagruti Nagar,yes,Godrej One Vikhroli,3.75,blue,6.19,no,no,TRUE,Aarey JVLR,5.51,3-6km,6,Bhandup,0.57,9.35,27,39,2,19.1378308,72.9361964,24.54,S Ward,Maharashtra,1,7/7/2022,7/7/2022,high,Bhandup East,place/suburb,Bhandup East,2022,4/13/2022
"Windsor Grande Residences, Andheri West",Mumbai,west,operational,Azad Nagar,yes,SEEPZ Andheri East,2.13,blue,1.14,yes,yes,TRUE,Azad Nagar,1.14,0-3km,13,Andheri,1.34,4.28,33,91,15,19.1172495,72.833968,19.84,K/W Ward,Maharashtra,1,6/3/2022,6/3/2022,high,Andheri West,place/suburb,Andheri West,2022,4/13/2022
"World One Tower Mumbai, Worli",Mumbai,south,under_construction,Western Express Highway,yes,Lower Parel Business District,1.63,blue,12.27,yes,no,FALSE,Worli,0.38,0-3km,4,Prabhadevi,1.95,9.92,31,22,6,19.0117388,72.8178706,8.32,G/S Ward,Maharashtra,1,6/7/2022,6/7/2022,high,Worli,place/suburb,Worli,2022,4/13/2022
Worli,Mumbai,south,under_construction,Western Express Highway,yes,Lower Parel Business District,1.63,blue,12.27,yes,no,FALSE,Worli,0.38,0-3km,4,Prabhadevi,1.95,9.92,31,22,6,19.0117388,72.8178706,8.32,G/S Ward,Maharashtra,6,5/31/2022,7/9/2022,high,Worli,place/suburb,Worli,2022,4/13/2022
Worli Sea Face,Mumbai,south,under_construction,Western Express Highway,yes,Lower Parel Business District,1.74,blue,12.53,yes,no,FALSE,Worli,0.42,0-3km,4,Prabhadevi,2.16,10.2,24,17,6,19.0100374,72.8155708,8.19,G/S Ward,Maharashtra,1,6/23/2022,6/23/2022,low,Khan Abdul Gaffar Khan Marg,highway/primary,Worli Sea Face,2022,4/13/2022
Yari Road,Mumbai,west,operational,Versova,yes,Nirlon Knowledge Park,5.02,blue,1.71,yes,yes,TRUE,Versova,1.71,3-6km,3,Jogeshwari (Western Line),4.27,7.93,10,31,7,19.1394593,72.8083974,22.49,K/W Ward,Maharashtra,1,6/27/2022,6/27/2022,medium,Yari Road Bus Station,highway/bus_stop,Yari Road,2022,4/13/2022
Yashodham,Mumbai,north,operational,Aarey,yes,Mindspace Malad,1.94,red,0.52,yes,yes,TRUE,Aarey,0.52,0-3km,5,Goregaon,1.01,9.18,16,88,6,19.1723644,72.8550274,26.05,P/S Ward,Maharashtra,1,5/12/2022,5/12/2022,high,Yashodham,place/neighbourhood,Yashodham,2022,4/13/2022
